Order 0	number of articles 12
0	Aisle 11	Location 6
1	Aisle 0	Location 3
2	Aisle 0	Location 13
3	Aisle 1	Location 30
4	Aisle 6	Location 29
5	Aisle 0	Location 24
6	Aisle 0	Location 22
7	Aisle 0	Location 41
8	Aisle 16	Location 26
9	Aisle 17	Location 26
10	Aisle 0	Location 38
11	Aisle 0	Location 9
Order 1	number of articles 11
0	Aisle 0	Location 21
1	Aisle 19	Location 31
2	Aisle 0	Location 41
3	Aisle 0	Location 44
4	Aisle 9	Location 0
5	Aisle 9	Location 34
6	Aisle 19	Location 43
7	Aisle 19	Location 24
8	Aisle 0	Location 16
9	Aisle 0	Location 17
10	Aisle 13	Location 9
Order 2	number of articles 15
0	Aisle 0	Location 21
1	Aisle 0	Location 29
2	Aisle 8	Location 26
3	Aisle 0	Location 23
4	Aisle 1	Location 30
5	Aisle 1	Location 13
6	Aisle 1	Location 21
7	Aisle 13	Location 29
8	Aisle 1	Location 2
9	Aisle 11	Location 17
10	Aisle 7	Location 25
11	Aisle 1	Location 17
12	Aisle 1	Location 32
13	Aisle 1	Location 43
14	Aisle 9	Location 29
Order 3	number of articles 23
0	Aisle 15	Location 26
1	Aisle 0	Location 25
2	Aisle 9	Location 20
3	Aisle 11	Location 22
4	Aisle 1	Location 19
5	Aisle 1	Location 42
6	Aisle 0	Location 41
7	Aisle 19	Location 33
8	Aisle 1	Location 13
9	Aisle 17	Location 37
10	Aisle 1	Location 34
11	Aisle 0	Location 4
12	Aisle 1	Location 4
13	Aisle 17	Location 23
14	Aisle 1	Location 24
15	Aisle 0	Location 6
16	Aisle 1	Location 12
17	Aisle 18	Location 3
18	Aisle 0	Location 35
19	Aisle 7	Location 29
20	Aisle 9	Location 1
21	Aisle 8	Location 40
22	Aisle 19	Location 44
Order 4	number of articles 21
0	Aisle 0	Location 12
1	Aisle 1	Location 44
2	Aisle 1	Location 17
3	Aisle 1	Location 14
4	Aisle 7	Location 29
5	Aisle 1	Location 20
6	Aisle 6	Location 40
7	Aisle 0	Location 44
8	Aisle 10	Location 41
9	Aisle 18	Location 18
10	Aisle 13	Location 43
11	Aisle 0	Location 30
12	Aisle 1	Location 6
13	Aisle 19	Location 40
14	Aisle 16	Location 8
15	Aisle 0	Location 24
16	Aisle 7	Location 15
17	Aisle 0	Location 29
18	Aisle 1	Location 24
19	Aisle 0	Location 15
20	Aisle 1	Location 37
Order 5	number of articles 22
0	Aisle 1	Location 29
1	Aisle 6	Location 3
2	Aisle 12	Location 34
3	Aisle 0	Location 25
4	Aisle 0	Location 18
5	Aisle 6	Location 28
6	Aisle 1	Location 16
7	Aisle 1	Location 37
8	Aisle 0	Location 28
9	Aisle 1	Location 39
10	Aisle 1	Location 11
11	Aisle 12	Location 33
12	Aisle 1	Location 22
13	Aisle 12	Location 9
14	Aisle 1	Location 36
15	Aisle 1	Location 44
16	Aisle 14	Location 20
17	Aisle 1	Location 13
18	Aisle 0	Location 17
19	Aisle 7	Location 16
20	Aisle 0	Location 37
21	Aisle 0	Location 6
Order 6	number of articles 13
0	Aisle 0	Location 18
1	Aisle 0	Location 6
2	Aisle 1	Location 28
3	Aisle 1	Location 22
4	Aisle 1	Location 42
5	Aisle 16	Location 20
6	Aisle 0	Location 29
7	Aisle 11	Location 35
8	Aisle 0	Location 40
9	Aisle 0	Location 5
10	Aisle 0	Location 10
11	Aisle 0	Location 37
12	Aisle 1	Location 40
Order 7	number of articles 12
0	Aisle 0	Location 39
1	Aisle 9	Location 41
2	Aisle 1	Location 23
3	Aisle 9	Location 18
4	Aisle 0	Location 40
5	Aisle 9	Location 28
6	Aisle 6	Location 7
7	Aisle 13	Location 11
8	Aisle 17	Location 5
9	Aisle 18	Location 10
10	Aisle 1	Location 27
11	Aisle 1	Location 31
Order 8	number of articles 5
0	Aisle 0	Location 7
1	Aisle 0	Location 33
2	Aisle 1	Location 32
3	Aisle 1	Location 19
4	Aisle 8	Location 11
Order 9	number of articles 13
0	Aisle 0	Location 36
1	Aisle 1	Location 41
2	Aisle 12	Location 10
3	Aisle 19	Location 39
4	Aisle 1	Location 37
5	Aisle 12	Location 1
6	Aisle 1	Location 10
7	Aisle 19	Location 24
8	Aisle 1	Location 3
9	Aisle 1	Location 5
10	Aisle 0	Location 29
11	Aisle 8	Location 21
12	Aisle 1	Location 19
Order 10	number of articles 19
0	Aisle 1	Location 20
1	Aisle 18	Location 13
2	Aisle 0	Location 42
3	Aisle 0	Location 20
4	Aisle 9	Location 33
5	Aisle 0	Location 32
6	Aisle 0	Location 2
7	Aisle 1	Location 22
8	Aisle 0	Location 34
9	Aisle 14	Location 30
10	Aisle 1	Location 15
11	Aisle 17	Location 10
12	Aisle 1	Location 41
13	Aisle 0	Location 29
14	Aisle 8	Location 34
15	Aisle 1	Location 26
16	Aisle 12	Location 17
17	Aisle 1	Location 36
18	Aisle 14	Location 40
Order 11	number of articles 11
0	Aisle 14	Location 19
1	Aisle 13	Location 43
2	Aisle 7	Location 10
3	Aisle 19	Location 30
4	Aisle 19	Location 11
5	Aisle 19	Location 14
6	Aisle 0	Location 33
7	Aisle 0	Location 43
8	Aisle 1	Location 19
9	Aisle 0	Location 37
10	Aisle 0	Location 15
Order 12	number of articles 20
0	Aisle 12	Location 31
1	Aisle 15	Location 43
2	Aisle 0	Location 9
3	Aisle 7	Location 11
4	Aisle 1	Location 26
5	Aisle 15	Location 4
6	Aisle 1	Location 24
7	Aisle 0	Location 43
8	Aisle 17	Location 26
9	Aisle 16	Location 18
10	Aisle 1	Location 27
11	Aisle 1	Location 7
12	Aisle 7	Location 16
13	Aisle 11	Location 19
14	Aisle 19	Location 1
15	Aisle 1	Location 13
16	Aisle 1	Location 35
17	Aisle 1	Location 0
18	Aisle 0	Location 26
19	Aisle 10	Location 11
Order 13	number of articles 8
0	Aisle 0	Location 16
1	Aisle 1	Location 27
2	Aisle 1	Location 14
3	Aisle 11	Location 38
4	Aisle 0	Location 18
5	Aisle 0	Location 43
6	Aisle 9	Location 41
7	Aisle 15	Location 24
Order 14	number of articles 21
0	Aisle 1	Location 9
1	Aisle 1	Location 5
2	Aisle 13	Location 26
3	Aisle 13	Location 40
4	Aisle 15	Location 9
5	Aisle 1	Location 11
6	Aisle 14	Location 38
7	Aisle 14	Location 2
8	Aisle 18	Location 0
9	Aisle 0	Location 19
10	Aisle 1	Location 23
11	Aisle 6	Location 4
12	Aisle 1	Location 3
13	Aisle 0	Location 41
14	Aisle 0	Location 14
15	Aisle 1	Location 38
16	Aisle 15	Location 10
17	Aisle 1	Location 43
18	Aisle 1	Location 18
19	Aisle 17	Location 8
20	Aisle 1	Location 32
Order 15	number of articles 18
0	Aisle 0	Location 29
1	Aisle 1	Location 29
2	Aisle 15	Location 21
3	Aisle 12	Location 1
4	Aisle 13	Location 24
5	Aisle 16	Location 5
6	Aisle 12	Location 6
7	Aisle 7	Location 31
8	Aisle 1	Location 20
9	Aisle 0	Location 41
10	Aisle 10	Location 5
11	Aisle 0	Location 9
12	Aisle 0	Location 40
13	Aisle 14	Location 29
14	Aisle 6	Location 16
15	Aisle 1	Location 41
16	Aisle 15	Location 15
17	Aisle 11	Location 12
Order 16	number of articles 10
0	Aisle 8	Location 11
1	Aisle 12	Location 28
2	Aisle 15	Location 33
3	Aisle 1	Location 14
4	Aisle 8	Location 15
5	Aisle 6	Location 40
6	Aisle 1	Location 35
7	Aisle 1	Location 29
8	Aisle 1	Location 15
9	Aisle 1	Location 19
Order 17	number of articles 15
0	Aisle 10	Location 28
1	Aisle 18	Location 20
2	Aisle 17	Location 10
3	Aisle 0	Location 27
4	Aisle 1	Location 18
5	Aisle 0	Location 1
6	Aisle 18	Location 5
7	Aisle 0	Location 7
8	Aisle 15	Location 9
9	Aisle 17	Location 18
10	Aisle 10	Location 13
11	Aisle 1	Location 24
12	Aisle 17	Location 38
13	Aisle 0	Location 5
14	Aisle 1	Location 5
Order 18	number of articles 10
0	Aisle 10	Location 25
1	Aisle 16	Location 6
2	Aisle 1	Location 6
3	Aisle 1	Location 12
4	Aisle 0	Location 37
5	Aisle 9	Location 9
6	Aisle 11	Location 25
7	Aisle 6	Location 15
8	Aisle 15	Location 20
9	Aisle 14	Location 38
Order 19	number of articles 6
0	Aisle 12	Location 8
1	Aisle 0	Location 6
2	Aisle 0	Location 3
3	Aisle 7	Location 27
4	Aisle 17	Location 40
5	Aisle 0	Location 19
Order 20	number of articles 5
0	Aisle 0	Location 11
1	Aisle 0	Location 37
2	Aisle 1	Location 27
3	Aisle 1	Location 7
4	Aisle 13	Location 8
Order 21	number of articles 9
0	Aisle 0	Location 21
1	Aisle 0	Location 29
2	Aisle 15	Location 19
3	Aisle 0	Location 24
4	Aisle 1	Location 30
5	Aisle 8	Location 23
6	Aisle 11	Location 4
7	Aisle 1	Location 3
8	Aisle 14	Location 21
Order 22	number of articles 9
0	Aisle 8	Location 10
1	Aisle 11	Location 16
2	Aisle 1	Location 3
3	Aisle 0	Location 28
4	Aisle 16	Location 7
5	Aisle 0	Location 1
6	Aisle 1	Location 29
7	Aisle 1	Location 21
8	Aisle 1	Location 37
Order 23	number of articles 15
0	Aisle 8	Location 15
1	Aisle 9	Location 40
2	Aisle 6	Location 13
3	Aisle 16	Location 42
4	Aisle 0	Location 8
5	Aisle 0	Location 35
6	Aisle 0	Location 14
7	Aisle 9	Location 26
8	Aisle 9	Location 27
9	Aisle 1	Location 28
10	Aisle 1	Location 29
11	Aisle 19	Location 20
12	Aisle 0	Location 17
13	Aisle 0	Location 20
14	Aisle 8	Location 25
Order 24	number of articles 11
0	Aisle 0	Location 26
1	Aisle 0	Location 18
2	Aisle 10	Location 25
3	Aisle 8	Location 16
4	Aisle 0	Location 9
5	Aisle 0	Location 20
6	Aisle 13	Location 22
7	Aisle 12	Location 19
8	Aisle 0	Location 37
9	Aisle 1	Location 5
10	Aisle 0	Location 42
Order 25	number of articles 18
0	Aisle 8	Location 24
1	Aisle 7	Location 14
2	Aisle 18	Location 0
3	Aisle 12	Location 6
4	Aisle 0	Location 33
5	Aisle 13	Location 7
6	Aisle 1	Location 14
7	Aisle 13	Location 28
8	Aisle 10	Location 18
9	Aisle 19	Location 24
10	Aisle 6	Location 21
11	Aisle 10	Location 11
12	Aisle 0	Location 12
13	Aisle 12	Location 22
14	Aisle 0	Location 20
15	Aisle 13	Location 2
16	Aisle 0	Location 8
17	Aisle 1	Location 4
Order 26	number of articles 21
0	Aisle 1	Location 41
1	Aisle 15	Location 11
2	Aisle 0	Location 42
3	Aisle 0	Location 9
4	Aisle 14	Location 38
5	Aisle 1	Location 34
6	Aisle 1	Location 16
7	Aisle 14	Location 4
8	Aisle 1	Location 6
9	Aisle 8	Location 39
10	Aisle 0	Location 28
11	Aisle 1	Location 7
12	Aisle 16	Location 0
13	Aisle 13	Location 25
14	Aisle 7	Location 36
15	Aisle 0	Location 17
16	Aisle 15	Location 4
17	Aisle 0	Location 34
18	Aisle 11	Location 35
19	Aisle 0	Location 18
20	Aisle 0	Location 2
Order 27	number of articles 19
0	Aisle 1	Location 28
1	Aisle 1	Location 35
2	Aisle 0	Location 31
3	Aisle 1	Location 37
4	Aisle 7	Location 27
5	Aisle 1	Location 33
6	Aisle 1	Location 22
7	Aisle 0	Location 34
8	Aisle 0	Location 36
9	Aisle 14	Location 11
