Order 0	number of articles 24
0	Aisle 1	Location 5
1	Aisle 7	Location 34
2	Aisle 16	Location 35
3	Aisle 0	Location 35
4	Aisle 12	Location 33
5	Aisle 0	Location 28
6	Aisle 1	Location 10
7	Aisle 1	Location 30
8	Aisle 7	Location 30
9	Aisle 1	Location 0
10	Aisle 1	Location 2
11	Aisle 0	Location 4
12	Aisle 1	Location 17
13	Aisle 8	Location 41
14	Aisle 0	Location 37
15	Aisle 0	Location 36
16	Aisle 7	Location 9
17	Aisle 19	Location 15
18	Aisle 0	Location 41
19	Aisle 18	Location 2
20	Aisle 0	Location 26
21	Aisle 0	Location 18
22	Aisle 13	Location 39
23	Aisle 9	Location 1
Order 1	number of articles 24
0	Aisle 0	Location 18
1	Aisle 8	Location 24
2	Aisle 0	Location 1
3	Aisle 1	Location 5
4	Aisle 11	Location 43
5	Aisle 1	Location 25
6	Aisle 19	Location 20
7	Aisle 0	Location 15
8	Aisle 1	Location 17
9	Aisle 16	Location 25
10	Aisle 1	Location 44
11	Aisle 1	Location 1
12	Aisle 19	Location 23
13	Aisle 15	Location 37
14	Aisle 0	Location 2
15	Aisle 9	Location 14
16	Aisle 1	Location 9
17	Aisle 14	Location 11
18	Aisle 0	Location 24
19	Aisle 1	Location 4
20	Aisle 13	Location 25
21	Aisle 15	Location 6
22	Aisle 15	Location 42
23	Aisle 7	Location 16
Order 2	number of articles 8
0	Aisle 13	Location 1
1	Aisle 12	Location 19
2	Aisle 10	Location 8
3	Aisle 0	Location 31
4	Aisle 15	Location 24
5	Aisle 9	Location 19
6	Aisle 0	Location 6
7	Aisle 1	Location 16
Order 3	number of articles 7
0	Aisle 0	Location 38
1	Aisle 1	Location 1
2	Aisle 1	Location 14
3	Aisle 0	Location 36
4	Aisle 1	Location 18
5	Aisle 17	Location 5
6	Aisle 17	Location 4
Order 4	number of articles 23
0	Aisle 17	Location 32
1	Aisle 17	Location 43
2	Aisle 17	Location 37
3	Aisle 1	Location 11
4	Aisle 0	Location 28
5	Aisle 15	Location 12
6	Aisle 0	Location 22
7	Aisle 1	Location 9
8	Aisle 1	Location 36
9	Aisle 11	Location 25
10	Aisle 12	Location 38
11	Aisle 13	Location 23
12	Aisle 18	Location 43
13	Aisle 1	Location 31
14	Aisle 1	Location 32
15	Aisle 0	Location 23
16	Aisle 13	Location 8
17	Aisle 1	Location 3
18	Aisle 17	Location 29
19	Aisle 0	Location 11
20	Aisle 19	Location 26
21	Aisle 18	Location 14
22	Aisle 1	Location 15
Order 5	number of articles 11
0	Aisle 16	Location 24
1	Aisle 15	Location 14
2	Aisle 12	Location 36
3	Aisle 6	Location 13
4	Aisle 14	Location 33
5	Aisle 0	Location 0
6	Aisle 1	Location 15
7	Aisle 1	Location 3
8	Aisle 0	Location 31
9	Aisle 6	Location 2
10	Aisle 0	Location 6
Order 6	number of articles 15
0	Aisle 0	Location 17
1	Aisle 14	Location 39
2	Aisle 7	Location 42
3	Aisle 16	Location 3
4	Aisle 15	Location 4
5	Aisle 1	Location 39
6	Aisle 19	Location 10
7	Aisle 0	Location 30
8	Aisle 0	Location 43
9	Aisle 1	Location 38
10	Aisle 13	Location 21
11	Aisle 9	Location 14
12	Aisle 0	Location 15
13	Aisle 11	Location 40
14	Aisle 0	Location 44
Order 7	number of articles 15
0	Aisle 1	Location 36
1	Aisle 6	Location 28
2	Aisle 0	Location 26
3	Aisle 1	Location 4
4	Aisle 0	Location 41
5	Aisle 0	Location 25
6	Aisle 8	Location 4
7	Aisle 15	Location 2
8	Aisle 0	Location 5
9	Aisle 0	Location 16
10	Aisle 1	Location 0
11	Aisle 14	Location 33
12	Aisle 12	Location 18
13	Aisle 8	Location 19
14	Aisle 1	Location 27
Order 8	number of articles 13
0	Aisle 0	Location 1
