Order 0	number of articles 15
0	Aisle 11	Location 37
1	Aisle 19	Location 3
2	Aisle 17	Location 35
3	Aisle 3	Location 20
4	Aisle 11	Location 29
5	Aisle 18	Location 3
6	Aisle 1	Location 21
7	Aisle 18	Location 23
8	Aisle 4	Location 8
9	Aisle 18	Location 10
10	Aisle 12	Location 9
11	Aisle 14	Location 0
12	Aisle 16	Location 3
13	Aisle 14	Location 2
14	Aisle 19	Location 33
Order 1	number of articles 22
0	Aisle 15	Location 36
1	Aisle 17	Location 21
2	Aisle 11	Location 27
3	Aisle 17	Location 24
4	Aisle 16	Location 6
5	Aisle 2	Location 29
6	Aisle 14	Location 25
7	Aisle 15	Location 34
8	Aisle 11	Location 36
9	Aisle 5	Location 27
10	Aisle 8	Location 5
11	Aisle 19	Location 17
12	Aisle 19	Location 12
13	Aisle 19	Location 38
14	Aisle 11	Location 30
15	Aisle 13	Location 3
16	Aisle 10	Location 35
17	Aisle 16	Location 7
18	Aisle 12	Location 23
19	Aisle 7	Location 39
20	Aisle 16	Location 32
21	Aisle 2	Location 20
Order 2	number of articles 9
0	Aisle 1	Location 40
1	Aisle 19	Location 19
2	Aisle 3	Location 9
3	Aisle 0	Location 34
4	Aisle 7	Location 2
5	Aisle 16	Location 13
6	Aisle 5	Location 43
7	Aisle 10	Location 36
8	Aisle 18	Location 13
Order 3	number of articles 8
0	Aisle 6	Location 23
1	Aisle 9	Location 25
2	Aisle 18	Location 16
3	Aisle 9	Location 13
4	Aisle 9	Location 19
5	Aisle 0	Location 27
6	Aisle 12	Location 26
7	Aisle 1	Location 13
Order 4	number of articles 6
0	Aisle 15	Location 30
1	Aisle 18	Location 24
2	Aisle 8	Location 19
3	Aisle 11	Location 35
4	Aisle 0	Location 30
5	Aisle 7	Location 4
Order 5	number of articles 13
0	Aisle 1	Location 43
1	Aisle 17	Location 16
2	Aisle 6	Location 21
3	Aisle 6	Location 14
4	Aisle 2	Location 26
5	Aisle 17	Location 38
6	Aisle 7	Location 8
7	Aisle 5	Location 8
8	Aisle 0	Location 14
9	Aisle 12	Location 17
10	Aisle 0	Location 5
11	Aisle 6	Location 13
