Order 0	number of articles 19
0	Aisle 1	Location 32
1	Aisle 8	Location 5
2	Aisle 2	Location 22
3	Aisle 3	Location 42
4	Aisle 16	Location 11
5	Aisle 1	Location 36
6	Aisle 8	Location 11
7	Aisle 10	Location 42
8	Aisle 2	Location 11
9	Aisle 13	Location 11
10	Aisle 12	Location 5
11	Aisle 11	Location 14
12	Aisle 0	Location 18
13	Aisle 6	Location 8
14	Aisle 7	Location 35
15	Aisle 3	Location 34
16	Aisle 8	Location 13
17	Aisle 13	Location 43
18	Aisle 1	Location 43
Order 1	number of articles 23
0	Aisle 7	Location 14
1	Aisle 13	Location 26
2	Aisle 18	Location 37
3	Aisle 18	Location 44
4	Aisle 18	Location 42
5	Aisle 12	Location 44
6	Aisle 5	Location 39
7	Aisle 7	Location 4
8	Aisle 12	Location 37
9	Aisle 14	Location 35
10	Aisle 5	Location 3
11	Aisle 10	Location 39
12	Aisle 2	Location 25
13	Aisle 7	Location 10
14	Aisle 7	Location 31
15	Aisle 7	Location 25
16	Aisle 4	Location 30
17	Aisle 17	Location 38
18	Aisle 4	Location 7
19	Aisle 4	Location 24
20	Aisle 14	Location 9
21	Aisle 4	Location 12
22	Aisle 0	Location 36
Order 2	number of articles 21
0	Aisle 12	Location 27
1	Aisle 14	Location 43
2	Aisle 1	Location 38
3	Aisle 9	Location 0
4	Aisle 17	Location 7
5	Aisle 19	Location 5
6	Aisle 12	Location 0
7	Aisle 1	Location 40
8	Aisle 1	Location 22
9	Aisle 12	Location 5
10	Aisle 13	Location 14
11	Aisle 16	Location 17
12	Aisle 18	Location 11
13	Aisle 4	Location 30
14	Aisle 1	Location 18
15	Aisle 0	Location 10
16	Aisle 8	Location 28
17	Aisle 11	Location 37
18	Aisle 15	Location 44
19	Aisle 12	Location 24
20	Aisle 1	Location 31
Order 3	number of articles 12
0	Aisle 3	Location 12
1	Aisle 12	Location 10
2	Aisle 13	Location 21
3	Aisle 6	Location 3
4	Aisle 4	Location 33
5	Aisle 11	Location 26
6	Aisle 12	Location 36
7	Aisle 7	Location 27
8	Aisle 11	Location 34
9	Aisle 5	Location 28
10	Aisle 0	Location 17
11	Aisle 13	Location 18
Order 4	number of articles 16
0	Aisle 4	Location 21
1	Aisle 3	Location 22
2	Aisle 7	Location 0
3	Aisle 13	Location 14
4	Aisle 19	Location 20
5	Aisle 14	Location 32
6	Aisle 12	Location 37
7	Aisle 16	Location 28
8	Aisle 16	Location 0
9	Aisle 16	Location 6
10	Aisle 6	Location 36
11	Aisle 10	Location 41
12	Aisle 17	Location 19
13	Aisle 9	Location 41
14	Aisle 2	Location 4
15	Aisle 11	Location 32
Order 5	number of articles 11
0	Aisle 7	Location 31
1	Aisle 19	Location 4
2	Aisle 1	Location 11
3	Aisle 2	Location 32
4	Aisle 4	Location 33
5	Aisle 13	Location 17
6	Aisle 17	Location 36
7	Aisle 7	Location 35
8	Aisle 3	Location 16
9	Aisle 7	Location 25
10	Aisle 9	Location 23
Order 6	number of articles 6
0	Aisle 10	Location 23
1	Aisle 8	Location 20
2	Aisle 0	Location 19
3	Aisle 10	Location 38
4	Aisle 8	Location 22
5	Aisle 11	Location 16
Order 7	number of articles 9
0	Aisle 15	Location 44
1	Aisle 7	Location 36
2	Aisle 4	Location 40
3	Aisle 4	Location 8
4	Aisle 15	Location 27
5	Aisle 16	Location 37
6	Aisle 9	Location 4
7	Aisle 11	Location 26
8	Aisle 9	Location 26
Order 8	number of articles 19
0	Aisle 11	Location 38
1	Aisle 13	Location 25
2	Aisle 16	Location 3
3	Aisle 6	Location 38
4	Aisle 9	Location 9
5	Aisle 8	Location 2
6	Aisle 11	Location 19
7	Aisle 18	Location 24
8	Aisle 2	Location 6
9	Aisle 15	Location 24
10	Aisle 2	Location 30
11	Aisle 16	Location 19
12	Aisle 18	Location 21
13	Aisle 9	Location 14
14	Aisle 8	Location 35
15	Aisle 4	Location 7
16	Aisle 1	Location 4
17	Aisle 17	Location 28
18	Aisle 16	Location 26
Order 9	number of articles 5
0	Aisle 14	Location 7
1	Aisle 2	Location 24
2	Aisle 6	Location 12
3	Aisle 3	Location 1
4	Aisle 3	Location 9
Order 10	number of articles 21
0	Aisle 17	Location 5
1	Aisle 18	Location 15
2	Aisle 2	Location 3
3	Aisle 8	Location 9
4	Aisle 19	Location 32
5	Aisle 18	Location 30
6	Aisle 11	Location 1
7	Aisle 0	Location 21
8	Aisle 4	Location 38
9	Aisle 16	Location 26
10	Aisle 8	Location 3
11	Aisle 5	Location 13
12	Aisle 7	Location 31
13	Aisle 1	Location 26
14	Aisle 1	Location 0
15	Aisle 11	Location 38
16	Aisle 2	Location 16
17	Aisle 10	Location 41
18	Aisle 5	Location 23
19	Aisle 17	Location 23
20	Aisle 15	Location 38
Order 11	number of articles 12
0	Aisle 2	Location 24
1	Aisle 16	Location 6
2	Aisle 4	Location 11
3	Aisle 2	Location 11
4	Aisle 9	Location 5
5	Aisle 6	Location 3
6	Aisle 7	Location 36
7	Aisle 17	Location 9
8	Aisle 7	Location 16
9	Aisle 13	Location 18
10	Aisle 6	Location 20
11	Aisle 0	Location 9
Order 12	number of articles 19
0	Aisle 19	Location 10
1	Aisle 0	Location 3
2	Aisle 18	Location 36
3	Aisle 10	Location 44
4	Aisle 6	Location 19
5	Aisle 14	Location 41
6	Aisle 9	Location 23
7	Aisle 12	Location 34
8	Aisle 4	Location 11
9	Aisle 5	Location 19
10	Aisle 14	Location 26
11	Aisle 3	Location 40
12	Aisle 18	Location 41
13	Aisle 1	Location 41
14	Aisle 16	Location 11
15	Aisle 16	Location 27
16	Aisle 9	Location 11
17	Aisle 13	Location 25
18	Aisle 2	Location 19
Order 13	number of articles 24
0	Aisle 0	Location 16
1	Aisle 6	Location 25
2	Aisle 11	Location 13
3	Aisle 4	Location 25
4	Aisle 16	Location 21
5	Aisle 17	Location 39
6	Aisle 12	Location 22
7	Aisle 5	Location 27
8	Aisle 13	Location 43
9	Aisle 10	Location 12
10	Aisle 1	Location 19
11	Aisle 12	Location 11
12	Aisle 19	Location 13
13	Aisle 1	Location 24
14	Aisle 2	Location 20
15	Aisle 7	Location 37
16	Aisle 15	Location 18
17	Aisle 13	Location 25
18	Aisle 8	Location 15
19	Aisle 10	Location 5
20	Aisle 18	Location 0
21	Aisle 15	Location 43
22	Aisle 2	Location 7
23	Aisle 13	Location 11
Order 14	number of articles 8
0	Aisle 8	Location 8
1	Aisle 1	Location 24
2	Aisle 18	Location 2
3	Aisle 0	Location 44
4	Aisle 17	Location 37
5	Aisle 6	Location 22
6	Aisle 4	Location 7
7	Aisle 14	Location 7
Order 15	number of articles 22
0	Aisle 0	Location 25
1	Aisle 10	Location 6
2	Aisle 17	Location 43
3	Aisle 1	Location 9
4	Aisle 14	Location 16
5	Aisle 6	Location 21
6	Aisle 8	Location 22
7	Aisle 2	Location 34
8	Aisle 17	Location 31
9	Aisle 0	Location 17
10	Aisle 0	Location 26
11	Aisle 11	Location 15
12	Aisle 4	Location 13
13	Aisle 7	Location 11
14	Aisle 2	Location 37
15	Aisle 1	Location 14
16	Aisle 14	Location 4
17	Aisle 2	Location 15
18	Aisle 13	Location 13
19	Aisle 6	Location 0
20	Aisle 5	Location 18
21	Aisle 2	Location 12
Order 16	number of articles 24
0	Aisle 17	Location 4
1	Aisle 3	Location 35
2	Aisle 10	Location 31
3	Aisle 4	Location 8
4	Aisle 14	Location 29
5	Aisle 0	Location 0
6	Aisle 17	Location 41
7	Aisle 5	Location 21
8	Aisle 16	Location 44
9	Aisle 2	Location 26
10	Aisle 6	Location 19
11	Aisle 8	Location 26
12	Aisle 18	Location 37
13	Aisle 6	Location 11
14	Aisle 1	Location 28
15	Aisle 14	Location 26
16	Aisle 17	Location 42
17	Aisle 12	Location 9
18	Aisle 16	Location 3
19	Aisle 9	Location 23
20	Aisle 13	Location 34
21	Aisle 9	Location 14
22	Aisle 14	Location 42
23	Aisle 15	Location 42
Order 17	number of articles 7
0	Aisle 1	Location 29
1	Aisle 0	Location 44
2	Aisle 3	Location 13
3	Aisle 4	Location 37
4	Aisle 11	Location 3
5	Aisle 16	Location 12
6	Aisle 8	Location 19
Order 18	number of articles 5
0	Aisle 13	Location 36
1	Aisle 12	Location 24
2	Aisle 11	Location 41
3	Aisle 17	Location 30
4	Aisle 9	Location 43
Order 19	number of articles 6
0	Aisle 7	Location 20
1	Aisle 7	Location 39
2	Aisle 16	Location 4
3	Aisle 6	Location 35
4	Aisle 7	Location 14
5	Aisle 1	Location 25
