Order 0	number of articles 14
0	Aisle 17	Location 38
1	Aisle 15	Location 9
2	Aisle 6	Location 12
3	Aisle 11	Location 5
4	Aisle 1	Location 4
5	Aisle 18	Location 14
6	Aisle 5	Location 44
7	Aisle 11	Location 41
8	Aisle 1	Location 31
9	Aisle 18	Location 24
10	Aisle 18	Location 22
11	Aisle 19	Location 2
12	Aisle 5	Location 4
13	Aisle 5	Location 34
Order 1	number of articles 16
0	Aisle 16	Location 12
1	Aisle 18	Location 20
2	Aisle 0	Location 18
3	Aisle 16	Location 22
4	Aisle 14	Location 20
5	Aisle 13	Location 14
6	Aisle 9	Location 44
7	Aisle 14	Location 31
8	Aisle 18	Location 42
9	Aisle 8	Location 33
10	Aisle 19	Location 13
11	Aisle 10	Location 28
12	Aisle 19	Location 3
13	Aisle 16	Location 14
14	Aisle 5	Location 39
15	Aisle 4	Location 25
Order 2	number of articles 16
0	Aisle 5	Location 22
1	Aisle 11	Location 20
2	Aisle 3	Location 44
3	Aisle 1	Location 22
4	Aisle 3	Location 4
5	Aisle 1	Location 34
6	Aisle 2	Location 16
7	Aisle 0	Location 25
8	Aisle 17	Location 35
9	Aisle 13	Location 39
10	Aisle 15	Location 28
11	Aisle 4	Location 30
12	Aisle 0	Location 29
13	Aisle 9	Location 6
14	Aisle 12	Location 4
15	Aisle 4	Location 18
Order 3	number of articles 7
0	Aisle 2	Location 8
1	Aisle 6	Location 32
2	Aisle 1	Location 40
3	Aisle 16	Location 16
4	Aisle 0	Location 0
5	Aisle 0	Location 37
6	Aisle 9	Location 11
Order 4	number of articles 22
0	Aisle 2	Location 27
1	Aisle 5	Location 5
2	Aisle 13	Location 42
3	Aisle 13	Location 26
4	Aisle 6	Location 1
5	Aisle 11	Location 2
6	Aisle 0	Location 4
7	Aisle 14	Location 39
8	Aisle 1	Location 23
9	Aisle 8	Location 28
10	Aisle 12	Location 37
11	Aisle 15	Location 23
12	Aisle 18	Location 24
13	Aisle 12	Location 44
14	Aisle 4	Location 14
15	Aisle 9	Location 33
16	Aisle 12	Location 10
17	Aisle 10	Location 6
18	Aisle 13	Location 44
19	Aisle 13	Location 2
20	Aisle 10	Location 35
21	Aisle 3	Location 15
Order 5	number of articles 12
0	Aisle 9	Location 14
1	Aisle 10	Location 33
2	Aisle 6	Location 31
3	Aisle 18	Location 41
4	Aisle 5	Location 44
5	Aisle 15	Location 25
6	Aisle 6	Location 2
7	Aisle 18	Location 28
8	Aisle 6	Location 32
9	Aisle 14	Location 0
10	Aisle 15	Location 15
11	Aisle 4	Location 22
Order 6	number of articles 8
0	Aisle 17	Location 15
1	Aisle 6	Location 6
2	Aisle 5	Location 17
3	Aisle 14	Location 6
4	Aisle 13	Location 35
5	Aisle 16	Location 38
6	Aisle 10	Location 22
7	Aisle 5	Location 1
Order 7	number of articles 17
0	Aisle 0	Location 35
1	Aisle 11	Location 11
2	Aisle 7	Location 9
3	Aisle 18	Location 35
4	Aisle 9	Location 42
5	Aisle 18	Location 11
6	Aisle 12	Location 3
7	Aisle 6	Location 15
8	Aisle 2	Location 31
9	Aisle 1	Location 40
10	Aisle 5	Location 8
11	Aisle 7	Location 20
12	Aisle 18	Location 19
13	Aisle 16	Location 8
14	Aisle 4	Location 16
15	Aisle 2	Location 28
16	Aisle 15	Location 41
Order 8	number of articles 7
0	Aisle 13	Location 5
1	Aisle 6	Location 43
2	Aisle 19	Location 16
3	Aisle 0	Location 39
4	Aisle 9	Location 29
5	Aisle 18	Location 37
6	Aisle 15	Location 41
Order 9	number of articles 20
0	Aisle 10	Location 44
1	Aisle 12	Location 35
2	Aisle 7	Location 29
3	Aisle 0	Location 41
4	Aisle 1	Location 36
5	Aisle 1	Location 44
6	Aisle 19	Location 36
7	Aisle 15	Location 44
8	Aisle 5	Location 25
9	Aisle 1	Location 16
10	Aisle 8	Location 23
11	Aisle 17	Location 9
12	Aisle 0	Location 2
13	Aisle 1	Location 21
14	Aisle 3	Location 40
15	Aisle 12	Location 0
16	Aisle 11	Location 33
17	Aisle 6	Location 27
18	Aisle 15	Location 32
19	Aisle 0	Location 7
Order 10	number of articles 10
0	Aisle 10	Location 8
1	Aisle 6	Location 3
2	Aisle 1	Location 1
3	Aisle 0	Location 39
4	Aisle 15	Location 39
5	Aisle 2	Location 32
6	Aisle 12	Location 27
7	Aisle 3	Location 12
8	Aisle 16	Location 21
9	Aisle 11	Location 21
Order 11	number of articles 6
0	Aisle 11	Location 43
1	Aisle 16	Location 31
2	Aisle 17	Location 9
3	Aisle 0	Location 31
4	Aisle 10	Location 30
5	Aisle 7	Location 18
Order 12	number of articles 18
0	Aisle 1	Location 18
1	Aisle 0	Location 7
2	Aisle 1	Location 37
3	Aisle 1	Location 2
4	Aisle 0	Location 44
