Order 0	number of articles 9
0	Aisle 10	Location 10
1	Aisle 17	Location 33
2	Aisle 11	Location 12
3	Aisle 0	Location 5
4	Aisle 15	Location 25
5	Aisle 1	Location 44
6	Aisle 18	Location 27
7	Aisle 16	Location 9
8	Aisle 19	Location 8
Order 1	number of articles 17
0	Aisle 19	Location 17
1	Aisle 14	Location 42
2	Aisle 9	Location 31
3	Aisle 19	Location 13
4	Aisle 11	Location 27
5	Aisle 17	Location 9
6	Aisle 0	Location 17
7	Aisle 11	Location 17
8	Aisle 5	Location 39
9	Aisle 8	Location 13
10	Aisle 8	Location 35
11	Aisle 5	Location 16
12	Aisle 13	Location 0
13	Aisle 11	Location 20
14	Aisle 5	Location 1
15	Aisle 13	Location 37
16	Aisle 19	Location 25
Order 2	number of articles 10
0	Aisle 5	Location 4
1	Aisle 4	Location 17
2	Aisle 4	Location 26
3	Aisle 11	Location 22
4	Aisle 12	Location 38
5	Aisle 18	Location 35
6	Aisle 8	Location 10
7	Aisle 7	Location 25
8	Aisle 10	Location 31
9	Aisle 6	Location 31
Order 3	number of articles 6
0	Aisle 16	Location 13
1	Aisle 14	Location 16
2	Aisle 5	Location 7
3	Aisle 13	Location 36
4	Aisle 6	Location 25
5	Aisle 18	Location 6
Order 4	number of articles 6
0	Aisle 4	Location 5
1	Aisle 19	Location 35
2	Aisle 19	Location 25
3	Aisle 7	Location 25
4	Aisle 19	Location 30
5	Aisle 5	Location 23
Order 5	number of articles 18
0	Aisle 9	Location 28
1	Aisle 17	Location 26
2	Aisle 15	Location 23
3	Aisle 13	Location 3
4	Aisle 1	Location 0
5	Aisle 9	Location 2
6	Aisle 12	Location 4
7	Aisle 5	Location 25
8	Aisle 14	Location 1
9	Aisle 14	Location 43
10	Aisle 13	Location 27
11	Aisle 18	Location 41
12	Aisle 14	Location 17
13	Aisle 5	Location 19
14	Aisle 6	Location 29
15	Aisle 11	Location 22
16	Aisle 19	Location 43
17	Aisle 16	Location 3
Order 6	number of articles 14
0	Aisle 6	Location 30
1	Aisle 6	Location 14
2	Aisle 9	Location 27
3	Aisle 8	Location 16
4	Aisle 12	Location 42
5	Aisle 19	Location 33
6	Aisle 14	Location 28
7	Aisle 4	Location 30
8	Aisle 15	Location 5
9	Aisle 3	Location 27
10	Aisle 13	Location 41
11	Aisle 13	Location 5
12	Aisle 15	Location 20
13	Aisle 6	Location 22
Order 7	number of articles 23
0	Aisle 19	Location 23
1	Aisle 1	Location 25
2	Aisle 3	Location 27
3	Aisle 8	Location 44
4	Aisle 15	Location 43
5	Aisle 2	Location 38
6	Aisle 18	Location 7
7	Aisle 9	Location 24
8	Aisle 1	Location 38
9	Aisle 2	Location 23
10	Aisle 2	Location 13
11	Aisle 10	Location 35
12	Aisle 14	Location 42
13	Aisle 7	Location 21
14	Aisle 3	Location 30
15	Aisle 17	Location 42
16	Aisle 9	Location 2
17	Aisle 9	Location 17
18	Aisle 6	Location 18
19	Aisle 18	Location 33
20	Aisle 11	Location 12
