Order 0	number of articles 22
0	Aisle 12	Location 0
1	Aisle 3	Location 5
2	Aisle 19	Location 23
3	Aisle 9	Location 1
4	Aisle 16	Location 40
5	Aisle 14	Location 20
6	Aisle 4	Location 16
7	Aisle 8	Location 42
8	Aisle 13	Location 11
9	Aisle 3	Location 14
10	Aisle 11	Location 20
11	Aisle 17	Location 33
12	Aisle 10	Location 28
13	Aisle 6	Location 42
14	Aisle 5	Location 22
15	Aisle 1	Location 21
16	Aisle 10	Location 20
17	Aisle 10	Location 35
18	Aisle 9	Location 34
19	Aisle 2	Location 38
20	Aisle 1	Location 28
21	Aisle 10	Location 30
Order 1	number of articles 8
0	Aisle 0	Location 24
1	Aisle 15	Location 41
2	Aisle 12	Location 24
3	Aisle 5	Location 40
4	Aisle 4	Location 6
5	Aisle 18	Location 16
6	Aisle 12	Location 2
7	Aisle 12	Location 36
Order 2	number of articles 15
0	Aisle 18	Location 25
1	Aisle 2	Location 8
2	Aisle 19	Location 11
3	Aisle 1	Location 23
4	Aisle 3	Location 27
5	Aisle 17	Location 19
6	Aisle 13	Location 21
7	Aisle 11	Location 24
8	Aisle 5	Location 5
9	Aisle 3	Location 6
10	Aisle 14	Location 39
11	Aisle 12	Location 29
12	Aisle 3	Location 23
13	Aisle 17	Location 15
14	Aisle 17	Location 28
Order 3	number of articles 8
0	Aisle 3	Location 3
1	Aisle 17	Location 34
2	Aisle 17	Location 15
3	Aisle 0	Location 12
4	Aisle 8	Location 39
5	Aisle 19	Location 39
6	Aisle 6	Location 15
7	Aisle 17	Location 18
Order 4	number of articles 14
0	Aisle 7	Location 19
1	Aisle 15	Location 43
2	Aisle 14	Location 0
3	Aisle 8	Location 14
4	Aisle 0	Location 33
5	Aisle 3	Location 29
6	Aisle 19	Location 26
7	Aisle 9	Location 25
8	Aisle 15	Location 5
9	Aisle 3	Location 9
10	Aisle 7	Location 26
11	Aisle 10	Location 27
12	Aisle 2	Location 31
13	Aisle 0	Location 8
Order 5	number of articles 21
0	Aisle 4	Location 33
1	Aisle 6	Location 43
2	Aisle 6	Location 21
3	Aisle 16	Location 10
4	Aisle 15	Location 36
5	Aisle 1	Location 30
6	Aisle 16	Location 27
7	Aisle 19	Location 4
