Order 0	number of articles 12
0	Aisle 7	Location 35
1	Aisle 11	Location 31
2	Aisle 17	Location 18
3	Aisle 3	Location 27
4	Aisle 2	Location 43
5	Aisle 5	Location 4
6	Aisle 9	Location 12
7	Aisle 17	Location 27
8	Aisle 18	Location 42
9	Aisle 7	Location 10
10	Aisle 17	Location 39
11	Aisle 19	Location 24
Order 1	number of articles 8
0	Aisle 9	Location 0
1	Aisle 18	Location 7
2	Aisle 0	Location 15
3	Aisle 0	Location 40
4	Aisle 7	Location 8
5	Aisle 13	Location 15
6	Aisle 3	Location 18
7	Aisle 13	Location 43
Order 2	number of articles 10
0	Aisle 17	Location 33
1	Aisle 1	Location 19
2	Aisle 7	Location 14
3	Aisle 2	Location 44
4	Aisle 3	Location 6
5	Aisle 0	Location 1
6	Aisle 13	Location 2
7	Aisle 8	Location 13
8	Aisle 15	Location 38
9	Aisle 18	Location 13
Order 3	number of articles 23
0	Aisle 2	Location 43
1	Aisle 12	Location 37
2	Aisle 1	Location 38
3	Aisle 19	Location 44
4	Aisle 0	Location 18
5	Aisle 12	Location 7
6	Aisle 16	Location 39
7	Aisle 1	Location 14
8	Aisle 1	Location 24
9	Aisle 19	Location 19
10	Aisle 8	Location 18
11	Aisle 8	Location 31
12	Aisle 2	Location 1
13	Aisle 17	Location 21
14	Aisle 11	Location 31
15	Aisle 3	Location 30
16	Aisle 5	Location 26
17	Aisle 10	Location 2
18	Aisle 10	Location 18
19	Aisle 15	Location 22
20	Aisle 18	Location 43
21	Aisle 17	Location 25
22	Aisle 0	Location 19
Order 4	number of articles 8
0	Aisle 8	Location 32
1	Aisle 16	Location 4
2	Aisle 18	Location 12
3	Aisle 10	Location 29
4	Aisle 8	Location 20
5	Aisle 5	Location 33
6	Aisle 12	Location 9
7	Aisle 19	Location 20
Order 5	number of articles 8
0	Aisle 8	Location 40
1	Aisle 15	Location 31
2	Aisle 6	Location 0
3	Aisle 3	Location 4
4	Aisle 6	Location 3
5	Aisle 19	Location 12
6	Aisle 16	Location 27
7	Aisle 0	Location 12
