Order 0	number of articles 10
0	Aisle 2	Location 8
1	Aisle 1	Location 18
2	Aisle 16	Location 3
3	Aisle 16	Location 14
4	Aisle 7	Location 43
5	Aisle 17	Location 30
6	Aisle 17	Location 22
7	Aisle 5	Location 23
8	Aisle 15	Location 27
9	Aisle 13	Location 20
Order 1	number of articles 15
0	Aisle 3	Location 43
1	Aisle 6	Location 17
2	Aisle 11	Location 17
3	Aisle 12	Location 25
4	Aisle 3	Location 42
5	Aisle 8	Location 3
6	Aisle 8	Location 37
7	Aisle 18	Location 4
8	Aisle 9	Location 31
9	Aisle 9	Location 12
10	Aisle 2	Location 7
11	Aisle 5	Location 10
12	Aisle 8	Location 14
13	Aisle 18	Location 32
14	Aisle 14	Location 22
Order 2	number of articles 12
0	Aisle 17	Location 25
1	Aisle 6	Location 3
2	Aisle 3	Location 36
3	Aisle 15	Location 12
4	Aisle 19	Location 39
5	Aisle 13	Location 2
6	Aisle 4	Location 35
7	Aisle 0	Location 5
8	Aisle 8	Location 6
9	Aisle 6	Location 28
10	Aisle 19	Location 22
11	Aisle 4	Location 41
Order 3	number of articles 15
0	Aisle 8	Location 43
1	Aisle 10	Location 8
2	Aisle 2	Location 43
3	Aisle 6	Location 4
4	Aisle 12	Location 16
5	Aisle 6	Location 32
6	Aisle 11	Location 13
7	Aisle 2	Location 15
8	Aisle 16	Location 4
9	Aisle 0	Location 9
10	Aisle 4	Location 0
11	Aisle 5	Location 9
12	Aisle 2	Location 29
13	Aisle 9	Location 40
14	Aisle 8	Location 27
Order 4	number of articles 15
0	Aisle 5	Location 27
1	Aisle 2	Location 32
2	Aisle 8	Location 30
3	Aisle 15	Location 14
4	Aisle 6	Location 23
5	Aisle 17	Location 12
6	Aisle 4	Location 36
7	Aisle 3	Location 26
8	Aisle 9	Location 28
9	Aisle 6	Location 7
10	Aisle 11	Location 32
11	Aisle 18	Location 30
12	Aisle 16	Location 15
13	Aisle 18	Location 14
14	Aisle 11	Location 27
Order 5	number of articles 18
0	Aisle 4	Location 36
1	Aisle 6	Location 9
2	Aisle 9	Location 26
3	Aisle 18	Location 28
4	Aisle 2	Location 13
5	Aisle 0	Location 26
6	Aisle 19	Location 44
7	Aisle 9	Location 41
8	Aisle 14	Location 12
9	Aisle 0	Location 19
10	Aisle 4	Location 27
11	Aisle 9	Location 24
12	Aisle 2	Location 1
13	Aisle 7	Location 10
14	Aisle 3	Location 32
15	Aisle 3	Location 11
16	Aisle 18	Location 32
17	Aisle 0	Location 39
Order 6	number of articles 24
0	Aisle 6	Location 10
1	Aisle 19	Location 36
2	Aisle 8	Location 34
3	Aisle 5	Location 25
4	Aisle 9	Location 7
5	Aisle 18	Location 43
6	Aisle 16	Location 44
7	Aisle 15	Location 33
8	Aisle 12	Location 28
9	Aisle 7	Location 35
10	Aisle 17	Location 21
11	Aisle 3	Location 5
12	Aisle 17	Location 16
13	Aisle 19	Location 23
14	Aisle 5	Location 32
15	Aisle 12	Location 1
16	Aisle 14	Location 13
17	Aisle 11	Location 27
18	Aisle 14	Location 23
19	Aisle 3	Location 24
20	Aisle 18	Location 40
21	Aisle 4	Location 30
