Order 0	number of articles 16
0	Aisle 5	Location 27
1	Aisle 11	Location 20
2	Aisle 8	Location 37
3	Aisle 19	Location 10
4	Aisle 6	Location 8
5	Aisle 18	Location 22
6	Aisle 8	Location 41
7	Aisle 14	Location 28
8	Aisle 12	Location 33
9	Aisle 2	Location 1
10	Aisle 10	Location 25
11	Aisle 16	Location 22
12	Aisle 19	Location 1
13	Aisle 16	Location 11
14	Aisle 10	Location 34
15	Aisle 17	Location 12
Order 1	number of articles 9
0	Aisle 3	Location 8
1	Aisle 16	Location 42
2	Aisle 15	Location 27
3	Aisle 2	Location 28
4	Aisle 6	Location 34
5	Aisle 3	Location 16
6	Aisle 5	Location 25
7	Aisle 9	Location 13
8	Aisle 16	Location 20
Order 2	number of articles 11
0	Aisle 0	Location 12
1	Aisle 16	Location 24
2	Aisle 0	Location 1
3	Aisle 8	Location 11
4	Aisle 8	Location 22
5	Aisle 8	Location 36
6	Aisle 0	Location 31
7	Aisle 16	Location 19
8	Aisle 0	Location 18
9	Aisle 18	Location 42
10	Aisle 2	Location 36
Order 3	number of articles 10
0	Aisle 17	Location 5
1	Aisle 9	Location 0
2	Aisle 13	Location 38
3	Aisle 10	Location 23
4	Aisle 5	Location 27
5	Aisle 10	Location 4
6	Aisle 1	Location 7
7	Aisle 19	Location 31
8	Aisle 4	Location 43
9	Aisle 13	Location 26
Order 4	number of articles 15
0	Aisle 13	Location 5
1	Aisle 3	Location 26
2	Aisle 14	Location 28
3	Aisle 18	Location 38
4	Aisle 3	Location 0
5	Aisle 5	Location 14
6	Aisle 8	Location 5
7	Aisle 9	Location 26
8	Aisle 15	Location 34
9	Aisle 19	Location 37
10	Aisle 8	Location 9
11	Aisle 9	Location 1
12	Aisle 13	Location 44
13	Aisle 13	Location 37
14	Aisle 5	Location 13
Order 5	number of articles 6
0	Aisle 14	Location 29
1	Aisle 3	Location 17
2	Aisle 19	Location 11
3	Aisle 3	Location 20
4	Aisle 10	Location 15
5	Aisle 17	Location 39
Order 6	number of articles 13
0	Aisle 2	Location 32
1	Aisle 14	Location 1
2	Aisle 12	Location 33
3	Aisle 12	Location 39
4	Aisle 18	Location 21
5	Aisle 13	Location 18
6	Aisle 4	Location 8
7	Aisle 13	Location 17
8	Aisle 3	Location 37
9	Aisle 13	Location 42
10	Aisle 6	Location 7
11	Aisle 4	Location 1
12	Aisle 16	Location 4
Order 7	number of articles 14
0	Aisle 13	Location 1
1	Aisle 2	Location 42
2	Aisle 0	Location 20
3	Aisle 12	Location 12
4	Aisle 7	Location 41
5	Aisle 3	Location 18
6	Aisle 11	Location 18
7	Aisle 14	Location 23
8	Aisle 3	Location 21
9	Aisle 13	Location 8
10	Aisle 16	Location 31
11	Aisle 9	Location 41
12	Aisle 9	Location 38
13	Aisle 1	Location 44
Order 8	number of articles 8
0	Aisle 8	Location 44
1	Aisle 3	Location 40
2	Aisle 8	Location 35
3	Aisle 11	Location 19
4	Aisle 2	Location 0
5	Aisle 10	Location 2
6	Aisle 5	Location 27
7	Aisle 12	Location 27
Order 9	number of articles 22
0	Aisle 10	Location 44
1	Aisle 7	Location 5
2	Aisle 17	Location 29
3	Aisle 17	Location 2
4	Aisle 13	Location 3
5	Aisle 16	Location 21
6	Aisle 8	Location 38
7	Aisle 0	Location 26
8	Aisle 1	Location 11
9	Aisle 5	Location 2
10	Aisle 14	Location 38
11	Aisle 19	Location 30
12	Aisle 2	Location 29
13	Aisle 7	Location 28
14	Aisle 15	Location 34
15	Aisle 6	Location 32
16	Aisle 7	Location 31
17	Aisle 14	Location 31
18	Aisle 4	Location 36
19	Aisle 17	Location 15
20	Aisle 7	Location 39
21	Aisle 0	Location 2
Order 10	number of articles 14
0	Aisle 0	Location 31
1	Aisle 12	Location 10
2	Aisle 16	Location 4
3	Aisle 19	Location 8
4	Aisle 19	Location 35
5	Aisle 16	Location 34
6	Aisle 15	Location 34
7	Aisle 10	Location 36
8	Aisle 15	Location 39
9	Aisle 2	Location 44
10	Aisle 15	Location 36
11	Aisle 17	Location 8
12	Aisle 10	Location 18
13	Aisle 12	Location 16
Order 11	number of articles 7
0	Aisle 10	Location 10
