Order 0	number of articles 5
0	Aisle 2	Location 30
1	Aisle 9	Location 42
2	Aisle 0	Location 39
3	Aisle 6	Location 19
4	Aisle 19	Location 6
Order 1	number of articles 23
0	Aisle 11	Location 13
1	Aisle 6	Location 17
2	Aisle 12	Location 2
3	Aisle 18	Location 35
4	Aisle 14	Location 30
5	Aisle 7	Location 30
6	Aisle 19	Location 2
7	Aisle 12	Location 16
8	Aisle 16	Location 41
9	Aisle 16	Location 19
10	Aisle 16	Location 38
11	Aisle 14	Location 33
12	Aisle 15	Location 15
13	Aisle 19	Location 29
14	Aisle 1	Location 5
15	Aisle 5	Location 0
16	Aisle 18	Location 2
17	Aisle 5	Location 14
18	Aisle 2	Location 28
19	Aisle 2	Location 41
20	Aisle 3	Location 16
21	Aisle 15	Location 39
22	Aisle 18	Location 22
Order 2	number of articles 17
0	Aisle 2	Location 41
1	Aisle 8	Location 21
2	Aisle 16	Location 15
3	Aisle 0	Location 7
4	Aisle 9	Location 29
5	Aisle 16	Location 9
6	Aisle 12	Location 28
7	Aisle 10	Location 6
8	Aisle 12	Location 7
9	Aisle 9	Location 6
10	Aisle 2	Location 39
11	Aisle 3	Location 6
12	Aisle 15	Location 36
13	Aisle 5	Location 19
14	Aisle 5	Location 33
15	Aisle 7	Location 26
16	Aisle 0	Location 1
Order 3	number of articles 11
0	Aisle 3	Location 13
1	Aisle 16	Location 44
2	Aisle 6	Location 5
3	Aisle 1	Location 5
4	Aisle 15	Location 16
5	Aisle 13	Location 3
6	Aisle 16	Location 21
7	Aisle 18	Location 7
8	Aisle 0	Location 29
9	Aisle 19	Location 6
10	Aisle 12	Location 39
Order 4	number of articles 19
0	Aisle 9	Location 1
1	Aisle 12	Location 28
2	Aisle 3	Location 8
3	Aisle 18	Location 13
4	Aisle 16	Location 40
5	Aisle 15	Location 6
6	Aisle 3	Location 29
7	Aisle 0	Location 38
8	Aisle 9	Location 2
9	Aisle 19	Location 27
10	Aisle 3	Location 38
11	Aisle 17	Location 31
12	Aisle 12	Location 42
13	Aisle 19	Location 9
14	Aisle 8	Location 20
15	Aisle 8	Location 41
16	Aisle 17	Location 44
17	Aisle 10	Location 2
18	Aisle 2	Location 34
Order 5	number of articles 12
0	Aisle 5	Location 26
1	Aisle 17	Location 42
2	Aisle 10	Location 16
3	Aisle 9	Location 23
4	Aisle 2	Location 2
5	Aisle 17	Location 19
6	Aisle 19	Location 5
7	Aisle 15	Location 38
8	Aisle 5	Location 17
9	Aisle 3	Location 2
10	Aisle 8	Location 19
11	Aisle 7	Location 38
Order 6	number of articles 8
0	Aisle 17	Location 41
1	Aisle 3	Location 27
2	Aisle 3	Location 6
3	Aisle 18	Location 39
4	Aisle 1	Location 28
5	Aisle 4	Location 16
6	Aisle 17	Location 8
7	Aisle 11	Location 3
Order 7	number of articles 18
0	Aisle 5	Location 3
1	Aisle 3	Location 9
2	Aisle 2	Location 42
3	Aisle 1	Location 28
4	Aisle 7	Location 12
5	Aisle 14	Location 27
6	Aisle 11	Location 13
7	Aisle 15	Location 44
8	Aisle 17	Location 40
9	Aisle 3	Location 25
10	Aisle 15	Location 5
11	Aisle 8	Location 1
12	Aisle 9	Location 24
13	Aisle 6	Location 12
14	Aisle 17	Location 38
15	Aisle 7	Location 37
16	Aisle 16	Location 12
17	Aisle 12	Location 40
Order 8	number of articles 15
0	Aisle 7	Location 7
1	Aisle 18	Location 13
2	Aisle 6	Location 44
3	Aisle 6	Location 7
4	Aisle 0	Location 33
5	Aisle 13	Location 24
