Order 0	number of articles 7
0	Aisle 18	Location 28
1	Aisle 9	Location 7
2	Aisle 9	Location 41
3	Aisle 6	Location 35
4	Aisle 18	Location 0
5	Aisle 0	Location 11
6	Aisle 0	Location 31
Order 1	number of articles 9
0	Aisle 1	Location 13
1	Aisle 0	Location 5
2	Aisle 19	Location 21
3	Aisle 1	Location 8
4	Aisle 1	Location 1
5	Aisle 1	Location 19
6	Aisle 8	Location 25
7	Aisle 14	Location 37
8	Aisle 1	Location 30
Order 2	number of articles 16
0	Aisle 0	Location 14
1	Aisle 1	Location 3
2	Aisle 1	Location 35
3	Aisle 19	Location 34
4	Aisle 1	Location 30
5	Aisle 0	Location 32
6	Aisle 12	Location 11
7	Aisle 0	Location 26
8	Aisle 7	Location 28
9	Aisle 0	Location 12
10	Aisle 1	Location 34
11	Aisle 13	Location 25
12	Aisle 12	Location 8
13	Aisle 1	Location 42
14	Aisle 0	Location 3
15	Aisle 0	Location 44
Order 3	number of articles 22
0	Aisle 12	Location 26
1	Aisle 18	Location 16
2	Aisle 7	Location 30
3	Aisle 9	Location 36
4	Aisle 1	Location 34
5	Aisle 7	Location 40
6	Aisle 0	Location 3
7	Aisle 7	Location 41
8	Aisle 0	Location 35
9	Aisle 1	Location 31
10	Aisle 0	Location 0
11	Aisle 11	Location 4
12	Aisle 1	Location 26
13	Aisle 0	Location 21
14	Aisle 1	Location 40
15	Aisle 1	Location 30
16	Aisle 12	Location 29
17	Aisle 16	Location 44
18	Aisle 17	Location 14
19	Aisle 19	Location 30
20	Aisle 13	Location 41
21	Aisle 18	Location 14
Order 4	number of articles 12
0	Aisle 10	Location 12
1	Aisle 14	Location 42
2	Aisle 8	Location 5
3	Aisle 0	Location 30
4	Aisle 10	Location 38
5	Aisle 18	Location 41
6	Aisle 1	Location 27
7	Aisle 13	Location 6
8	Aisle 19	Location 23
9	Aisle 14	Location 16
10	Aisle 0	Location 41
11	Aisle 1	Location 28
Order 5	number of articles 13
0	Aisle 0	Location 9
1	Aisle 6	Location 43
2	Aisle 0	Location 28
3	Aisle 14	Location 44
4	Aisle 13	Location 27
5	Aisle 10	Location 31
6	Aisle 12	Location 38
7	Aisle 0	Location 12
8	Aisle 10	Location 23
9	Aisle 1	Location 42
10	Aisle 0	Location 4
11	Aisle 15	Location 13
12	Aisle 1	Location 39
Order 6	number of articles 20
0	Aisle 10	Location 36
1	Aisle 17	Location 11
2	Aisle 0	Location 4
3	Aisle 10	Location 29
4	Aisle 17	Location 43
5	Aisle 15	Location 16
6	Aisle 16	Location 35
7	Aisle 1	Location 43
8	Aisle 15	Location 39
9	Aisle 10	Location 10
10	Aisle 0	Location 41
11	Aisle 0	Location 44
12	Aisle 1	Location 39
13	Aisle 11	Location 10
14	Aisle 12	Location 10
15	Aisle 0	Location 42
16	Aisle 6	Location 40
17	Aisle 1	Location 33
18	Aisle 1	Location 11
19	Aisle 11	Location 15
Order 7	number of articles 10
0	Aisle 14	Location 9
1	Aisle 0	Location 37
2	Aisle 18	Location 18
3	Aisle 0	Location 11
4	Aisle 8	Location 2
5	Aisle 0	Location 16
6	Aisle 0	Location 42
7	Aisle 18	Location 24
8	Aisle 11	Location 15
9	Aisle 1	Location 24
Order 8	number of articles 7
0	Aisle 0	Location 6
1	Aisle 13	Location 16
2	Aisle 16	Location 34
3	Aisle 0	Location 44
4	Aisle 16	Location 28
5	Aisle 1	Location 16
6	Aisle 15	Location 19
Order 9	number of articles 14
0	Aisle 1	Location 1
1	Aisle 0	Location 9
2	Aisle 0	Location 7
3	Aisle 11	Location 14
4	Aisle 19	Location 7
5	Aisle 0	Location 5
6	Aisle 8	Location 6
7	Aisle 1	Location 30
8	Aisle 0	Location 14
9	Aisle 14	Location 44
10	Aisle 8	Location 23
11	Aisle 0	Location 37
12	Aisle 15	Location 22
13	Aisle 7	Location 13
Order 10	number of articles 20
0	Aisle 13	Location 9
1	Aisle 1	Location 44
2	Aisle 1	Location 9
3	Aisle 0	Location 38
4	Aisle 12	Location 26
5	Aisle 1	Location 17
6	Aisle 1	Location 10
7	Aisle 11	Location 21
8	Aisle 18	Location 9
9	Aisle 0	Location 4
10	Aisle 1	Location 32
11	Aisle 0	Location 14
12	Aisle 16	Location 20
13	Aisle 16	Location 31
14	Aisle 6	Location 28
15	Aisle 10	Location 38
16	Aisle 1	Location 6
17	Aisle 0	Location 27
18	Aisle 0	Location 24
19	Aisle 1	Location 24
Order 11	number of articles 19
0	Aisle 1	Location 26
1	Aisle 1	Location 42
2	Aisle 17	Location 42
3	Aisle 13	Location 34
4	Aisle 7	Location 32
5	Aisle 15	Location 30
6	Aisle 0	Location 31
7	Aisle 1	Location 39
8	Aisle 16	Location 29
9	Aisle 1	Location 31
10	Aisle 12	Location 27
11	Aisle 13	Location 43
12	Aisle 15	Location 42
13	Aisle 0	Location 16
14	Aisle 0	Location 24
15	Aisle 1	Location 29
16	Aisle 0	Location 10
17	Aisle 0	Location 19
18	Aisle 17	Location 3
Order 12	number of articles 6
0	Aisle 9	Location 32
1	Aisle 1	Location 34
2	Aisle 19	Location 23
3	Aisle 11	Location 19
4	Aisle 0	Location 5
5	Aisle 7	Location 18
Order 13	number of articles 17
0	Aisle 0	Location 0
1	Aisle 1	Location 18
2	Aisle 19	Location 43
3	Aisle 19	Location 29
4	Aisle 8	Location 10
5	Aisle 9	Location 31
6	Aisle 13	Location 20
7	Aisle 1	Location 36
8	Aisle 9	Location 17
9	Aisle 16	Location 36
10	Aisle 0	Location 28
11	Aisle 7	Location 8
12	Aisle 0	Location 16
13	Aisle 1	Location 5
14	Aisle 0	Location 25
15	Aisle 14	Location 28
16	Aisle 8	Location 2
Order 14	number of articles 6
0	Aisle 14	Location 32
1	Aisle 1	Location 12
2	Aisle 1	Location 26
3	Aisle 1	Location 41
4	Aisle 0	Location 35
5	Aisle 1	Location 33
Order 15	number of articles 17
0	Aisle 1	Location 35
1	Aisle 10	Location 17
2	Aisle 9	Location 27
3	Aisle 14	Location 28
4	Aisle 0	Location 36
5	Aisle 9	Location 39
6	Aisle 0	Location 39
7	Aisle 15	Location 3
8	Aisle 11	Location 25
9	Aisle 6	Location 7
10	Aisle 0	Location 32
11	Aisle 11	Location 5
12	Aisle 15	Location 32
13	Aisle 15	Location 7
14	Aisle 1	Location 0
15	Aisle 13	Location 8
16	Aisle 10	Location 25
Order 16	number of articles 10
0	Aisle 1	Location 6
1	Aisle 6	Location 42
2	Aisle 1	Location 36
3	Aisle 0	Location 13
4	Aisle 0	Location 25
5	Aisle 0	Location 7
6	Aisle 11	Location 22
7	Aisle 9	Location 1
8	Aisle 1	Location 8
9	Aisle 1	Location 35
Order 17	number of articles 7
0	Aisle 0	Location 38
1	Aisle 0	Location 21
2	Aisle 12	Location 9
3	Aisle 10	Location 9
4	Aisle 1	Location 26
5	Aisle 1	Location 12
6	Aisle 1	Location 18
Order 18	number of articles 15
0	Aisle 9	Location 28
1	Aisle 0	Location 15
2	Aisle 8	Location 6
3	Aisle 1	Location 36
4	Aisle 8	Location 39
5	Aisle 12	Location 22
6	Aisle 0	Location 7
7	Aisle 1	Location 8
8	Aisle 0	Location 19
9	Aisle 15	Location 36
10	Aisle 9	Location 22
11	Aisle 13	Location 26
12	Aisle 0	Location 42
13	Aisle 1	Location 25
14	Aisle 9	Location 19
Order 19	number of articles 21
0	Aisle 0	Location 8
1	Aisle 11	Location 28
2	Aisle 10	Location 31
3	Aisle 0	Location 20
4	Aisle 8	Location 10
5	Aisle 19	Location 3
6	Aisle 1	Location 22
7	Aisle 15	Location 28
8	Aisle 15	Location 7
9	Aisle 15	Location 39
10	Aisle 1	Location 26
11	Aisle 1	Location 20
12	Aisle 1	Location 0
13	Aisle 8	Location 37
14	Aisle 1	Location 18
15	Aisle 13	Location 11
16	Aisle 0	Location 19
17	Aisle 13	Location 38
18	Aisle 1	Location 7
19	Aisle 0	Location 18
20	Aisle 0	Location 13
Order 20	number of articles 14
0	Aisle 0	Location 35
1	Aisle 15	Location 33
2	Aisle 0	Location 14
3	Aisle 19	Location 10
4	Aisle 16	Location 22
5	Aisle 8	Location 20
6	Aisle 0	Location 36
7	Aisle 1	Location 26
8	Aisle 1	Location 15
9	Aisle 17	Location 15
10	Aisle 0	Location 1
11	Aisle 1	Location 4
12	Aisle 1	Location 41
13	Aisle 14	Location 1
Order 21	number of articles 17
0	Aisle 1	Location 35
1	Aisle 16	Location 14
2	Aisle 1	Location 0
3	Aisle 18	Location 22
4	Aisle 0	Location 41
5	Aisle 10	Location 44
6	Aisle 0	Location 17
