Order 0	number of articles 16
0	Aisle 0	Location 4
1	Aisle 1	Location 14
2	Aisle 14	Location 24
3	Aisle 11	Location 31
4	Aisle 0	Location 16
5	Aisle 17	Location 2
6	Aisle 0	Location 34
7	Aisle 0	Location 41
8	Aisle 1	Location 39
9	Aisle 1	Location 36
10	Aisle 15	Location 31
11	Aisle 1	Location 35
12	Aisle 16	Location 29
13	Aisle 0	Location 10
14	Aisle 10	Location 41
15	Aisle 14	Location 15
Order 1	number of articles 5
0	Aisle 10	Location 31
1	Aisle 0	Location 24
2	Aisle 1	Location 16
3	Aisle 0	Location 39
4	Aisle 19	Location 2
Order 2	number of articles 23
0	Aisle 1	Location 26
1	Aisle 1	Location 14
2	Aisle 1	Location 7
3	Aisle 0	Location 43
4	Aisle 15	Location 11
5	Aisle 14	Location 44
6	Aisle 0	Location 15
7	Aisle 9	Location 25
8	Aisle 1	Location 4
9	Aisle 8	Location 16
10	Aisle 13	Location 41
11	Aisle 11	Location 0
12	Aisle 19	Location 3
13	Aisle 10	Location 31
14	Aisle 1	Location 16
15	Aisle 18	Location 20
16	Aisle 1	Location 32
17	Aisle 17	Location 19
18	Aisle 1	Location 35
19	Aisle 1	Location 40
20	Aisle 1	Location 33
21	Aisle 19	Location 10
22	Aisle 1	Location 30
Order 3	number of articles 12
0	Aisle 1	Location 44
1	Aisle 1	Location 40
2	Aisle 18	Location 24
3	Aisle 15	Location 26
4	Aisle 1	Location 17
5	Aisle 14	Location 44
6	Aisle 0	Location 41
7	Aisle 0	Location 32
8	Aisle 14	Location 19
9	Aisle 1	Location 43
10	Aisle 1	Location 27
11	Aisle 7	Location 39
Order 4	number of articles 7
0	Aisle 17	Location 29
1	Aisle 1	Location 15
2	Aisle 0	Location 14
3	Aisle 19	Location 38
4	Aisle 18	Location 0
5	Aisle 0	Location 44
6	Aisle 1	Location 3
Order 5	number of articles 15
0	Aisle 19	Location 12
1	Aisle 9	Location 37
2	Aisle 0	Location 5
3	Aisle 1	Location 19
4	Aisle 11	Location 32
5	Aisle 1	Location 37
6	Aisle 9	Location 7
7	Aisle 19	Location 35
8	Aisle 1	Location 16
9	Aisle 15	Location 38
