Order 0	number of articles 16
0	Aisle 6	Location 30
1	Aisle 15	Location 28
2	Aisle 5	Location 44
3	Aisle 8	Location 13
4	Aisle 10	Location 12
5	Aisle 7	Location 37
6	Aisle 2	Location 42
7	Aisle 15	Location 30
8	Aisle 14	Location 40
9	Aisle 3	Location 12
10	Aisle 0	Location 25
11	Aisle 12	Location 28
12	Aisle 1	Location 16
13	Aisle 7	Location 15
14	Aisle 1	Location 24
15	Aisle 4	Location 28
Order 1	number of articles 23
0	Aisle 2	Location 40
1	Aisle 13	Location 20
2	Aisle 1	Location 15
3	Aisle 6	Location 28
4	Aisle 16	Location 30
5	Aisle 14	Location 8
6	Aisle 10	Location 32
7	Aisle 11	Location 43
8	Aisle 9	Location 5
9	Aisle 16	Location 42
10	Aisle 8	Location 28
11	Aisle 19	Location 36
12	Aisle 7	Location 1
13	Aisle 6	Location 14
14	Aisle 13	Location 17
15	Aisle 6	Location 30
16	Aisle 10	Location 20
17	Aisle 2	Location 37
18	Aisle 2	Location 0
19	Aisle 6	Location 5
20	Aisle 14	Location 27
21	Aisle 3	Location 8
22	Aisle 19	Location 27
Order 2	number of articles 7
0	Aisle 6	Location 8
1	Aisle 16	Location 31
2	Aisle 13	Location 44
3	Aisle 4	Location 24
4	Aisle 5	Location 5
5	Aisle 8	Location 19
6	Aisle 1	Location 18
Order 3	number of articles 13
0	Aisle 12	Location 22
1	Aisle 12	Location 41
2	Aisle 9	Location 24
3	Aisle 7	Location 23
4	Aisle 16	Location 7
5	Aisle 13	Location 14
6	Aisle 15	Location 29
7	Aisle 2	Location 20
8	Aisle 14	Location 41
9	Aisle 17	Location 3
10	Aisle 6	Location 28
11	Aisle 17	Location 11
12	Aisle 15	Location 1
Order 4	number of articles 5
0	Aisle 13	Location 28
1	Aisle 14	Location 4
2	Aisle 19	Location 19
3	Aisle 19	Location 15
4	Aisle 8	Location 36
Order 5	number of articles 22
0	Aisle 12	Location 3
1	Aisle 7	Location 1
2	Aisle 1	Location 18
3	Aisle 8	Location 35
4	Aisle 10	Location 28
5	Aisle 11	Location 42
6	Aisle 6	Location 21
7	Aisle 2	Location 20
8	Aisle 17	Location 9
9	Aisle 5	Location 27
10	Aisle 4	Location 41
11	Aisle 17	Location 26
12	Aisle 3	Location 26
13	Aisle 15	Location 21
14	Aisle 1	Location 21
15	Aisle 3	Location 22
16	Aisle 15	Location 14
17	Aisle 17	Location 36
18	Aisle 18	Location 3
19	Aisle 9	Location 6
20	Aisle 18	Location 1
21	Aisle 17	Location 27
Order 6	number of articles 24
0	Aisle 15	Location 13
1	Aisle 2	Location 35
2	Aisle 15	Location 4
3	Aisle 19	Location 3
4	Aisle 9	Location 11
5	Aisle 5	Location 24
6	Aisle 19	Location 30
7	Aisle 11	Location 10
8	Aisle 0	Location 30
9	Aisle 5	Location 29
10	Aisle 14	Location 20
11	Aisle 4	Location 1
12	Aisle 15	Location 32
13	Aisle 18	Location 2
14	Aisle 14	Location 24
15	Aisle 12	Location 38
16	Aisle 2	Location 40
17	Aisle 9	Location 30
18	Aisle 7	Location 9
19	Aisle 9	Location 35
20	Aisle 0	Location 20
21	Aisle 0	Location 15
22	Aisle 16	Location 5
23	Aisle 4	Location 30
Order 7	number of articles 13
0	Aisle 16	Location 32
1	Aisle 12	Location 28
2	Aisle 16	Location 35
3	Aisle 2	Location 38
4	Aisle 11	Location 24
5	Aisle 2	Location 4
6	Aisle 1	Location 17
7	Aisle 7	Location 6
8	Aisle 14	Location 2
9	Aisle 0	Location 19
10	Aisle 2	Location 36
11	Aisle 17	Location 38
12	Aisle 14	Location 7
Order 8	number of articles 18
0	Aisle 9	Location 4
1	Aisle 5	Location 9
2	Aisle 13	Location 26
3	Aisle 11	Location 27
4	Aisle 17	Location 18
5	Aisle 13	Location 24
6	Aisle 4	Location 44
7	Aisle 7	Location 10
8	Aisle 3	Location 40
9	Aisle 9	Location 3
10	Aisle 11	Location 2
11	Aisle 7	Location 15
12	Aisle 14	Location 16
13	Aisle 14	Location 32
14	Aisle 5	Location 1
15	Aisle 18	Location 9
16	Aisle 15	Location 34
17	Aisle 3	Location 18
Order 9	number of articles 23
0	Aisle 12	Location 33
1	Aisle 8	Location 14
2	Aisle 3	Location 20
3	Aisle 6	Location 42
4	Aisle 18	Location 11
5	Aisle 15	Location 40
6	Aisle 18	Location 1
7	Aisle 8	Location 15
8	Aisle 15	Location 24
9	Aisle 7	Location 30
10	Aisle 8	Location 18
11	Aisle 12	Location 17
12	Aisle 10	Location 41
13	Aisle 11	Location 21
14	Aisle 16	Location 41
15	Aisle 11	Location 12
16	Aisle 19	Location 34
17	Aisle 14	Location 11
18	Aisle 3	Location 30
19	Aisle 3	Location 3
20	Aisle 6	Location 35
21	Aisle 14	Location 9
22	Aisle 2	Location 33
