Order 0	number of articles 21
0	Aisle 2	Location 28
1	Aisle 3	Location 25
2	Aisle 18	Location 42
3	Aisle 7	Location 19
4	Aisle 16	Location 40
5	Aisle 4	Location 17
6	Aisle 0	Location 38
7	Aisle 5	Location 2
8	Aisle 2	Location 19
9	Aisle 15	Location 44
10	Aisle 11	Location 11
11	Aisle 0	Location 15
12	Aisle 9	Location 29
13	Aisle 9	Location 24
14	Aisle 12	Location 8
15	Aisle 13	Location 32
16	Aisle 16	Location 2
17	Aisle 12	Location 3
18	Aisle 4	Location 18
19	Aisle 18	Location 13
20	Aisle 14	Location 28
Order 1	number of articles 17
0	Aisle 8	Location 5
1	Aisle 17	Location 41
2	Aisle 11	Location 33
3	Aisle 4	Location 27
4	Aisle 1	Location 1
5	Aisle 0	Location 11
6	Aisle 3	Location 4
7	Aisle 2	Location 20
8	Aisle 4	Location 20
9	Aisle 13	Location 29
10	Aisle 19	Location 7
11	Aisle 1	Location 32
12	Aisle 9	Location 8
13	Aisle 1	Location 12
14	Aisle 10	Location 19
15	Aisle 14	Location 10
16	Aisle 7	Location 19
Order 2	number of articles 7
0	Aisle 6	Location 3
1	Aisle 9	Location 20
2	Aisle 19	Location 12
3	Aisle 16	Location 36
4	Aisle 10	Location 32
5	Aisle 3	Location 2
6	Aisle 5	Location 31
Order 3	number of articles 12
0	Aisle 11	Location 35
1	Aisle 17	Location 32
2	Aisle 6	Location 34
3	Aisle 13	Location 16
4	Aisle 14	Location 8
5	Aisle 6	Location 36
6	Aisle 19	Location 23
7	Aisle 9	Location 37
8	Aisle 1	Location 41
9	Aisle 6	Location 24
10	Aisle 1	Location 24
11	Aisle 7	Location 32
Order 4	number of articles 11
0	Aisle 13	Location 24
1	Aisle 1	Location 11
2	Aisle 8	Location 25
3	Aisle 9	Location 40
4	Aisle 0	Location 14
5	Aisle 4	Location 28
6	Aisle 13	Location 2
7	Aisle 2	Location 14
8	Aisle 7	Location 36
9	Aisle 4	Location 44
10	Aisle 19	Location 18
Order 5	number of articles 21
0	Aisle 19	Location 34
1	Aisle 17	Location 21
2	Aisle 16	Location 2
3	Aisle 8	Location 35
4	Aisle 4	Location 26
5	Aisle 3	Location 5
6	Aisle 16	Location 42
7	Aisle 3	Location 1
8	Aisle 12	Location 9
9	Aisle 19	Location 4
10	Aisle 11	Location 9
11	Aisle 10	Location 39
12	Aisle 17	Location 33
13	Aisle 11	Location 17
14	Aisle 14	Location 3
15	Aisle 9	Location 12
16	Aisle 3	Location 17
17	Aisle 6	Location 7
18	Aisle 15	Location 37
19	Aisle 6	Location 39
20	Aisle 8	Location 7
Order 6	number of articles 23
0	Aisle 0	Location 34
1	Aisle 8	Location 14
2	Aisle 14	Location 4
3	Aisle 15	Location 36
4	Aisle 15	Location 38
5	Aisle 11	Location 20
6	Aisle 4	Location 42
7	Aisle 17	Location 17
8	Aisle 5	Location 16
9	Aisle 10	Location 24
10	Aisle 18	Location 40
11	Aisle 3	Location 3
12	Aisle 5	Location 4
13	Aisle 8	Location 40
14	Aisle 9	Location 19
15	Aisle 17	Location 3
16	Aisle 0	Location 12
17	Aisle 9	Location 7
18	Aisle 3	Location 33
19	Aisle 7	Location 27
20	Aisle 16	Location 16
21	Aisle 6	Location 30
22	Aisle 12	Location 15
Order 7	number of articles 6
