Order 0	number of articles 7
0	Aisle 2	Location 18
1	Aisle 18	Location 14
2	Aisle 15	Location 9
3	Aisle 12	Location 12
4	Aisle 4	Location 21
5	Aisle 0	Location 35
6	Aisle 12	Location 13
Order 1	number of articles 11
0	Aisle 2	Location 26
1	Aisle 15	Location 36
2	Aisle 8	Location 18
3	Aisle 8	Location 27
4	Aisle 0	Location 39
5	Aisle 1	Location 44
6	Aisle 3	Location 17
7	Aisle 6	Location 9
8	Aisle 8	Location 3
9	Aisle 18	Location 30
10	Aisle 13	Location 10
Order 2	number of articles 20
0	Aisle 6	Location 44
1	Aisle 7	Location 3
2	Aisle 5	Location 35
3	Aisle 13	Location 22
4	Aisle 0	Location 4
5	Aisle 18	Location 4
6	Aisle 13	Location 2
7	Aisle 13	Location 44
8	Aisle 1	Location 26
9	Aisle 8	Location 34
10	Aisle 14	Location 12
11	Aisle 9	Location 6
12	Aisle 12	Location 38
13	Aisle 7	Location 1
14	Aisle 14	Location 25
15	Aisle 15	Location 23
16	Aisle 15	Location 39
17	Aisle 10	Location 21
18	Aisle 18	Location 32
19	Aisle 0	Location 10
Order 3	number of articles 15
0	Aisle 6	Location 43
1	Aisle 10	Location 41
2	Aisle 0	Location 21
3	Aisle 3	Location 11
4	Aisle 12	Location 44
5	Aisle 16	Location 25
6	Aisle 7	Location 40
7	Aisle 7	Location 41
8	Aisle 4	Location 2
9	Aisle 17	Location 14
10	Aisle 3	Location 41
11	Aisle 4	Location 14
12	Aisle 12	Location 13
13	Aisle 12	Location 6
14	Aisle 9	Location 14
Order 4	number of articles 5
0	Aisle 11	Location 3
1	Aisle 19	Location 4
2	Aisle 0	Location 37
3	Aisle 11	Location 25
4	Aisle 12	Location 12
Order 5	number of articles 18
0	Aisle 15	Location 44
1	Aisle 0	Location 37
2	Aisle 5	Location 31
3	Aisle 19	Location 7
4	Aisle 7	Location 3
5	Aisle 16	Location 1
6	Aisle 5	Location 39
7	Aisle 9	Location 38
8	Aisle 9	Location 44
9	Aisle 13	Location 10
10	Aisle 19	Location 43
11	Aisle 13	Location 3
12	Aisle 14	Location 2
13	Aisle 5	Location 24
14	Aisle 7	Location 38
15	Aisle 7	Location 36
16	Aisle 14	Location 30
17	Aisle 4	Location 29
Order 6	number of articles 14
