Order 0	number of articles 6
0	Aisle 5	Location 16
1	Aisle 1	Location 38
2	Aisle 19	Location 21
3	Aisle 5	Location 2
4	Aisle 3	Location 7
5	Aisle 2	Location 5
Order 1	number of articles 21
0	Aisle 4	Location 32
1	Aisle 6	Location 3
2	Aisle 4	Location 37
3	Aisle 2	Location 37
4	Aisle 19	Location 22
5	Aisle 16	Location 36
6	Aisle 13	Location 42
7	Aisle 9	Location 33
8	Aisle 10	Location 19
9	Aisle 2	Location 8
10	Aisle 3	Location 28
11	Aisle 7	Location 3
12	Aisle 17	Location 8
13	Aisle 12	Location 12
14	Aisle 12	Location 30
15	Aisle 11	Location 33
16	Aisle 12	Location 37
17	Aisle 4	Location 28
18	Aisle 3	Location 1
19	Aisle 14	Location 22
20	Aisle 16	Location 5
Order 2	number of articles 21
0	Aisle 8	Location 4
1	Aisle 4	Location 38
2	Aisle 0	Location 31
3	Aisle 19	Location 27
4	Aisle 16	Location 6
5	Aisle 13	Location 8
6	Aisle 10	Location 4
7	Aisle 14	Location 2
8	Aisle 3	Location 33
9	Aisle 15	Location 9
10	Aisle 5	Location 11
11	Aisle 3	Location 32
12	Aisle 11	Location 8
13	Aisle 1	Location 43
14	Aisle 9	Location 24
15	Aisle 10	Location 14
16	Aisle 15	Location 19
17	Aisle 17	Location 1
18	Aisle 14	Location 30
19	Aisle 10	Location 1
20	Aisle 18	Location 41
Order 3	number of articles 5
0	Aisle 8	Location 23
1	Aisle 17	Location 44
2	Aisle 1	Location 4
3	Aisle 19	Location 14
4	Aisle 5	Location 2
Order 4	number of articles 13
0	Aisle 19	Location 8
1	Aisle 0	Location 5
2	Aisle 7	Location 11
3	Aisle 9	Location 0
4	Aisle 4	Location 29
5	Aisle 12	Location 5
6	Aisle 6	Location 5
7	Aisle 15	Location 18
8	Aisle 7	Location 9
9	Aisle 6	Location 35
10	Aisle 11	Location 13
11	Aisle 6	Location 32
12	Aisle 15	Location 30
Order 5	number of articles 19
0	Aisle 19	Location 0
1	Aisle 9	Location 35
2	Aisle 4	Location 23
3	Aisle 5	Location 7
4	Aisle 3	Location 8
5	Aisle 9	Location 12
6	Aisle 7	Location 25
7	Aisle 3	Location 16
8	Aisle 12	Location 32
9	Aisle 10	Location 6
10	Aisle 11	Location 36
11	Aisle 9	Location 29
12	Aisle 16	Location 2
13	Aisle 13	Location 19
14	Aisle 4	Location 27
15	Aisle 1	Location 16
16	Aisle 16	Location 15
17	Aisle 14	Location 5
18	Aisle 11	Location 32
Order 6	number of articles 21
0	Aisle 12	Location 0
1	Aisle 2	Location 26
2	Aisle 8	Location 38
3	Aisle 4	Location 44
4	Aisle 0	Location 8
5	Aisle 2	Location 17
6	Aisle 18	Location 26
7	Aisle 9	Location 31
8	Aisle 3	Location 34
9	Aisle 0	Location 12
10	Aisle 10	Location 26
11	Aisle 16	Location 4
12	Aisle 15	Location 25
13	Aisle 2	Location 7
14	Aisle 17	Location 9
15	Aisle 8	Location 14
16	Aisle 3	Location 13
17	Aisle 4	Location 9
18	Aisle 12	Location 3
19	Aisle 5	Location 23
20	Aisle 18	Location 43
Order 7	number of articles 20
0	Aisle 12	Location 18
1	Aisle 12	Location 1
2	Aisle 14	Location 13
3	Aisle 4	Location 10
4	Aisle 13	Location 13
5	Aisle 3	Location 27
6	Aisle 19	Location 9
7	Aisle 3	Location 44
8	Aisle 19	Location 30
9	Aisle 3	Location 4
10	Aisle 5	Location 15
11	Aisle 13	Location 31
12	Aisle 4	Location 17
13	Aisle 17	Location 14
14	Aisle 10	Location 5
15	Aisle 6	Location 13
16	Aisle 15	Location 15
17	Aisle 6	Location 9
18	Aisle 13	Location 17
19	Aisle 7	Location 5
Order 8	number of articles 6
0	Aisle 10	Location 37
