Order 0	number of articles 23
0	Aisle 15	Location 17
1	Aisle 3	Location 37
2	Aisle 11	Location 44
3	Aisle 10	Location 42
4	Aisle 6	Location 23
5	Aisle 19	Location 41
6	Aisle 17	Location 5
7	Aisle 19	Location 26
8	Aisle 0	Location 19
9	Aisle 14	Location 41
10	Aisle 14	Location 24
11	Aisle 16	Location 29
12	Aisle 4	Location 40
13	Aisle 4	Location 43
14	Aisle 18	Location 13
15	Aisle 15	Location 1
16	Aisle 10	Location 11
17	Aisle 3	Location 5
18	Aisle 17	Location 42
19	Aisle 9	Location 29
20	Aisle 9	Location 44
21	Aisle 11	Location 23
22	Aisle 9	Location 35
Order 1	number of articles 15
0	Aisle 1	Location 36
1	Aisle 13	Location 38
2	Aisle 10	Location 37
3	Aisle 10	Location 16
4	Aisle 15	Location 8
5	Aisle 7	Location 34
6	Aisle 1	Location 35
7	Aisle 19	Location 16
8	Aisle 8	Location 31
9	Aisle 17	Location 16
10	Aisle 1	Location 32
11	Aisle 7	Location 3
12	Aisle 4	Location 16
13	Aisle 2	Location 44
14	Aisle 9	Location 40
Order 2	number of articles 19
0	Aisle 11	Location 25
1	Aisle 16	Location 35
2	Aisle 16	Location 42
3	Aisle 6	Location 36
4	Aisle 6	Location 39
5	Aisle 2	Location 9
6	Aisle 18	Location 0
7	Aisle 3	Location 21
8	Aisle 19	Location 38
9	Aisle 18	Location 22
10	Aisle 10	Location 36
11	Aisle 10	Location 13
12	Aisle 6	Location 38
13	Aisle 7	Location 1
14	Aisle 1	Location 38
15	Aisle 16	Location 41
16	Aisle 15	Location 22
17	Aisle 10	Location 0
18	Aisle 14	Location 18
Order 3	number of articles 5
0	Aisle 6	Location 5
1	Aisle 16	Location 34
2	Aisle 6	Location 29
3	Aisle 7	Location 22
4	Aisle 5	Location 41
Order 4	number of articles 8
0	Aisle 3	Location 17
1	Aisle 8	Location 27
2	Aisle 4	Location 35
3	Aisle 19	Location 39
4	Aisle 1	Location 0
5	Aisle 2	Location 16
6	Aisle 8	Location 10
7	Aisle 6	Location 21
Order 5	number of articles 18
0	Aisle 2	Location 43
1	Aisle 18	Location 29
2	Aisle 11	Location 22
3	Aisle 3	Location 29
4	Aisle 17	Location 6
5	Aisle 13	Location 13
6	Aisle 0	Location 27
7	Aisle 7	Location 39
8	Aisle 6	Location 43
9	Aisle 7	Location 1
10	Aisle 19	Location 15
11	Aisle 8	Location 7
12	Aisle 17	Location 3
13	Aisle 14	Location 14
14	Aisle 0	Location 16
15	Aisle 1	Location 27
16	Aisle 17	Location 0
17	Aisle 15	Location 2
Order 6	number of articles 17
0	Aisle 4	Location 20
1	Aisle 13	Location 28
2	Aisle 3	Location 34
3	Aisle 19	Location 20
4	Aisle 8	Location 26
5	Aisle 9	Location 34
6	Aisle 12	Location 5
7	Aisle 3	Location 27
8	Aisle 8	Location 1
9	Aisle 18	Location 6
10	Aisle 17	Location 6
11	Aisle 5	Location 17
12	Aisle 14	Location 10
13	Aisle 7	Location 15
14	Aisle 17	Location 13
15	Aisle 10	Location 18
16	Aisle 18	Location 42
Order 7	number of articles 13
0	Aisle 3	Location 19
1	Aisle 9	Location 41
2	Aisle 15	Location 6
3	Aisle 5	Location 43
4	Aisle 18	Location 21
5	Aisle 6	Location 13
6	Aisle 18	Location 10
7	Aisle 2	Location 38
8	Aisle 1	Location 41
9	Aisle 3	Location 20
10	Aisle 1	Location 42
11	Aisle 11	Location 42
12	Aisle 5	Location 40
Order 8	number of articles 14
0	Aisle 1	Location 9
1	Aisle 17	Location 7
2	Aisle 12	Location 3
3	Aisle 14	Location 3
4	Aisle 19	Location 30
5	Aisle 2	Location 16
6	Aisle 1	Location 19
7	Aisle 19	Location 0
8	Aisle 10	Location 36
9	Aisle 6	Location 12
10	Aisle 10	Location 25
11	Aisle 5	Location 5
12	Aisle 11	Location 32
13	Aisle 18	Location 38
Order 9	number of articles 22
0	Aisle 13	Location 23
